
YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS
2022,4,3,16,15.14,52.0,0.01,97.22
2022,4,3,17,15.69,58.56,0.01,97.21
2022,4,3,18,16.48,67.62,0.01,97.29
2022,4,3,19,17.09,73.69,0.02,97.38
2022,4,3,20,17.4,77.5,0.04,97.49
2022,4,3,21,17.64,80.25,0.05,97.55
2022,4,3,22,17.82,82.25,0.1,97.57
2022,4,3,23,18.01,84.38,0.14,97.55
2022,4,4,0,18.13,86.38,0.17,97.48
2022,4,4,1,18.19,87.94,0.18,97.42
2022,4,4,2,18.13,88.94,0.16,97.39
2022,4,4,3,17.94,88.62,0.16,97.37
2022,4,4,4,17.76,88.25,0.21,97.4
2022,4,4,5,17.7,88.81,0.21,97.46
2022,4,4,6,17.88,85.56,0.34,97.52
2022,4,4,7,17.88,79.56,0.56,97.59
2022,4,4,8,17.21,67.88,0.71,97.59
2022,4,4,9,16.54,59.38,0.65,97.59
2022,4,4,10,16.05,53.75,0.64,97.56
2022,4,4,11,15.81,50.88,0.51,97.51
2022,4,4,12,15.81,51.12,0.33,97.42
2022,4,4,13,15.75,51.31,0.2,97.32
2022,4,4,14,15.75,52.06,0.12,97.27
2022,4,4,15,15.75,54.06,0.09,97.24
2022,4,4,16,15.69,56.69,0.04,97.23
2022,4,4,17,15.81,61.94,0.0,97.31
2022,4,4,18,16.91,73.06,0.0,97.36
2022,4,4,19,17.21,77.56,0.0,97.45
2022,4,4,20,17.46,81.31,0.01,97.52
2022,4,4,21,17.58,83.94,0.01,97.58
2022,4,4,22,17.64,86.19,0.0,97.61
2022,4,4,23,17.52,87.44,0.0,97.57
2022,4,5,0,17.33,87.81,0.01,97.53
2022,4,5,1,17.15,86.62,0.01,97.46
2022,4,5,2,16.97,85.81,0.01,97.42
2022,4,5,3,16.85,84.56,0.01,97.41
2022,4,5,4,16.78,84.5,0.01,97.44
2022,4,5,5,16.78,83.88,0.02,97.48
2022,4,5,6,16.85,80.25,0.08,97.53
2022,4,5,7,16.24,69.25,0.15,97.6
2022,4,5,8,15.99,62.31,0.11,97.66
2022,4,5,9,15.93,57.44,0.19,97.67
2022,4,5,10,15.93,53.5,0.21,97.64
2022,4,5,11,15.99,51.06,0.27,97.58
2022,4,5,12,16.05,50.38,0.23,97.47
2022,4,5,13,16.24,50.75,0.25,97.37
2022,4,5,14,16.36,52.56,0.24,97.27
2022,4,5,15,16.48,55.81,0.18,97.25
2022,4,5,16,16.54,59.88,0.11,97.27
2022,4,5,17,16.85,65.69,0.02,97.3
2022,4,5,18,17.52,74.12,0.01,97.37
2022,4,5,19,17.76,78.19,0.01,97.42
2022,4,5,20,17.94,81.44,0.0,97.46
2022,4,5,21,18.01,83.81,0.0,97.5
2022,4,5,22,18.01,85.38,0.0,97.47
2022,4,5,23,17.88,86.81,0.0,97.43
2022,4,6,0,17.76,87.75,0.0,97.35
2022,4,6,1,17.58,88.25,0.0,97.31
2022,4,6,2,17.4,87.88,0.0,97.29
2022,4,6,3,17.27,86.88,0.0,97.32
2022,4,6,4,17.21,86.19,0.01,97.39
2022,4,6,5,17.21,86.0,0.02,97.46
2022,4,6,6,17.4,82.0,0.07,97.53
2022,4,6,7,16.85,71.12,0.16,97.6
2022,4,6,8,16.54,63.31,0.12,97.65
2022,4,6,9,16.42,57.5,0.18,97.62
2022,4,6,10,16.42,53.31,0.22,97.59
2022,4,6,11,16.42,50.44,0.22,97.52
2022,4,6,12,16.48,49.12,0.19,97.38
2022,4,6,13,16.54,49.31,0.18,97.31
2022,4,6,14,16.6,50.31,0.17,97.24
2022,4,6,15,16.54,52.5,0.13,97.22
2022,4,6,16,16.54,55.38,0.09,97.25
2022,4,6,17,16.97,61.69,0.02,97.29
2022,4,6,18,17.88,71.75,0.01,97.34
2022,4,6,19,18.31,77.69,0.04,97.39
2022,4,6,20,18.62,82.38,0.06,97.46
2022,4,6,21,18.74,85.44,0.12,97.53
2022,4,6,22,18.8,86.94,0.18,97.54
2022,4,6,23,18.74,87.75,0.2,97.5
2022,4,7,0,18.68,88.81,0.19,97.46
2022,4,7,1,18.62,89.06,0.17,97.39
2022,4,7,2,18.55,90.06,0.15,97.35
2022,4,7,3,18.37,90.38,0.13,97.35
2022,4,7,4,18.13,90.62,0.1,97.39
2022,4,7,5,17.88,89.44,0.1,97.47
2022,4,7,6,17.88,83.75,0.1,97.53
2022,4,7,7,16.85,69.88,0.13,97.6
2022,4,7,8,15.87,57.94,0.15,97.67
2022,4,7,9,15.69,52.31,0.21,97.67
2022,4,7,10,15.69,49.25,0.32,97.62
2022,4,7,11,15.75,47.94,0.39,97.54
2022,4,7,12,15.87,47.88,0.37,97.43
2022,4,7,13,16.05,49.94,0.33,97.33
2022,4,7,14,16.3,53.12,0.29,97.27
2022,4,7,15,16.48,56.94,0.27,97.27
2022,4,7,16,16.6,60.62,0.22,97.29
2022,4,7,17,17.03,66.19,0.19,97.35
2022,4,7,18,17.94,75.25,0.27,97.41
2022,4,7,19,18.13,78.75,0.4,97.48
2022,4,7,20,18.37,81.88,0.58,97.55
2022,4,7,21,18.49,83.75,0.62,97.62
2022,4,7,22,18.43,84.5,0.37,97.63
2022,4,7,23,18.49,85.81,0.19,97.57
2022,4,8,0,18.49,86.56,0.08,97.5
2022,4,8,1,18.31,86.31,0.05,97.43
2022,4,8,2,18.07,86.12,0.03,97.37
2022,4,8,3,17.82,85.88,0.03,97.37
2022,4,8,4,17.58,85.12,0.03,97.44
2022,4,8,5,17.4,84.62,0.05,97.5
2022,4,8,6,17.27,79.94,0.09,97.59
2022,4,8,7,16.66,70.75,0.15,97.66
2022,4,8,8,15.56,59.94,0.31,97.73
2022,4,8,9,14.77,53.19,0.48,97.72
2022,4,8,10,14.4,50.69,0.75,97.73
2022,4,8,11,14.34,50.31,1.1,97.67
2022,4,8,12,14.77,53.0,1.45,97.62
2022,4,8,13,15.44,57.69,1.54,97.53
2022,4,8,14,16.11,62.75,1.27,97.46
2022,4,8,15,16.66,66.81,0.84,97.41
2022,4,8,16,17.15,70.62,0.46,97.42
2022,4,8,17,18.07,77.62,0.33,97.44
2022,4,8,18,18.74,83.38,0.29,97.52
2022,4,8,19,18.43,83.12,0.24,97.57
2022,4,8,20,18.25,83.31,0.14,97.63
2022,4,8,21,18.01,83.56,0.12,97.69
2022,4,8,22,17.7,83.06,0.11,97.72
2022,4,8,23,17.4,83.0,0.08,97.69
2022,4,9,0,17.09,82.25,0.05,97.67
2022,4,9,1,16.78,81.44,0.03,97.67
2022,4,9,2,16.54,80.62,0.02,97.61
2022,4,9,3,16.36,79.19,0.02,97.62
2022,4,9,4,16.17,78.5,0.02,97.66
2022,4,9,5,15.93,78.0,0.02,97.71
2022,4,9,6,15.75,72.88,0.01,97.77
2022,4,9,7,14.71,61.56,0.0,97.8
2022,4,9,8,13.37,49.69,0.0,97.85
2022,4,9,9,12.57,42.06,0.0,97.84
2022,4,9,10,12.33,38.19,0.0,97.79
2022,4,9,11,12.45,36.88,0.0,97.69
2022,4,9,12,12.63,36.5,0.0,97.58
2022,4,9,13,12.88,37.0,0.0,97.48
2022,4,9,14,13.12,38.44,0.01,97.4
2022,4,9,15,13.37,40.75,0.0,97.37
2022,4,9,16,13.67,44.06,0.0,97.43
2022,4,9,17,14.28,50.81,0.0,97.51
2022,4,9,18,14.89,58.62,0.0,97.58
2022,4,9,19,15.14,62.56,0.01,97.66
2022,4,9,20,15.32,66.25,0.01,97.74
2022,4,9,21,15.44,69.06,0.02,97.8
2022,4,9,22,15.32,70.69,0.03,97.79
2022,4,9,23,15.08,71.69,0.03,97.75
2022,4,10,0,14.83,72.94,0.02,97.7
2022,4,10,1,14.59,73.44,0.01,97.64
2022,4,10,2,14.34,73.06,0.0,97.61
2022,4,10,3,14.16,73.31,0.0,97.59
2022,4,10,4,14.04,73.44,0.0,97.63
2022,4,10,5,13.85,74.38,0.0,97.66
2022,4,10,6,13.55,67.06,0.0,97.69
2022,4,10,7,13.06,56.31,0.0,97.72
2022,4,10,8,12.51,46.81,0.0,97.74
2022,4,10,9,12.02,39.56,0.0,97.73
2022,4,10,10,11.84,35.5,0.0,97.67
2022,4,10,11,12.02,33.81,0.0,97.58
2022,4,10,12,12.27,33.38,0.0,97.45
2022,4,10,13,12.39,33.31,0.0,97.34
2022,4,10,14,12.45,33.62,0.0,97.26
2022,4,10,15,12.39,34.69,0.0,97.24
2022,4,10,16,12.33,36.44,0.0,97.25
2022,4,10,17,13.31,43.5,0.0,97.34
2022,4,10,18,15.01,55.19,0.0,97.44
2022,4,10,19,14.47,55.06,0.0,97.53
2022,4,10,20,14.1,55.38,0.0,97.64
2022,4,10,21,14.34,58.38,0.01,97.71
2022,4,10,22,14.4,60.88,0.01,97.69
2022,4,10,23,14.59,64.25,0.01,97.65
2022,4,11,0,14.71,66.38,0.01,97.59
2022,4,11,1,14.83,68.69,0.03,97.53
2022,4,11,2,14.95,71.12,0.06,97.51
2022,4,11,3,15.08,73.38,0.07,97.51
2022,4,11,4,15.14,74.81,0.04,97.56
2022,4,11,5,15.08,75.88,0.02,97.6
2022,4,11,6,14.77,68.94,0.0,97.65
2022,4,11,7,14.1,57.75,0.0,97.74
2022,4,11,8,13.49,48.25,0.0,97.74
2022,4,11,9,13.12,42.06,0.0,97.73
2022,4,11,10,13.12,38.25,0.0,97.65
2022,4,11,11,13.31,36.38,0.0,97.53
2022,4,11,12,13.24,34.88,0.0,97.41
2022,4,11,13,13.12,33.75,0.0,97.27
2022,4,11,14,12.94,33.69,0.0,97.19
2022,4,11,15,12.94,34.44,0.0,97.13
2022,4,11,16,13.06,36.69,0.0,97.16
2022,4,11,17,13.98,44.0,0.0,97.24
2022,4,11,18,15.93,57.69,0.0,97.33
2022,4,11,19,16.78,63.81,0.02,97.45
2022,4,11,20,17.27,68.5,0.09,97.54
2022,4,11,21,17.46,72.19,0.17,97.62
2022,4,11,22,17.58,75.19,0.22,97.64
2022,4,11,23,17.7,77.94,0.21,97.61
2022,4,12,0,17.58,79.5,0.18,97.53
2022,4,12,1,17.4,79.94,0.11,97.49
2022,4,12,2,17.15,80.5,0.03,97.45
2022,4,12,3,16.72,80.06,0.0,97.46
2022,4,12,4,16.24,79.5,0.0,97.51
2022,4,12,5,15.69,78.94,0.0,97.55
2022,4,12,6,15.32,71.56,0.0,97.63
2022,4,12,7,13.73,57.62,0.0,97.71
2022,4,12,8,12.15,44.62,0.0,97.74
2022,4,12,9,11.6,37.94,0.0,97.7
2022,4,12,10,11.54,34.38,0.0,97.61
2022,4,12,11,11.9,33.31,0.0,97.52
2022,4,12,12,12.27,33.25,0.0,97.4
2022,4,12,13,12.33,33.12,0.0,97.26
2022,4,12,14,12.45,33.56,0.0,97.18
2022,4,12,15,12.7,35.38,0.0,97.13
2022,4,12,16,13.24,38.88,0.0,97.17
2022,4,12,17,14.65,47.69,0.0,97.21
2022,4,12,18,16.05,58.12,0.0,97.3
2022,4,12,19,16.17,60.62,0.01,97.42
2022,4,12,20,16.54,64.31,0.05,97.5
2022,4,12,21,17.09,69.56,0.13,97.59
2022,4,12,22,17.27,73.75,0.18,97.62
2022,4,12,23,17.4,76.81,0.22,97.6
2022,4,13,0,17.58,80.19,0.19,97.57
2022,4,13,1,17.76,83.5,0.15,97.51
2022,4,13,2,17.82,85.38,0.15,97.46
2022,4,13,3,17.7,85.88,0.09,97.47
2022,4,13,4,17.46,85.06,0.14,97.47
2022,4,13,5,17.09,85.25,0.07,97.5
2022,4,13,6,17.03,79.44,0.02,97.57
2022,4,13,7,15.99,68.12,0.02,97.61
2022,4,13,8,14.83,55.69,0.0,97.63
2022,4,13,9,13.79,45.81,0.0,97.6
2022,4,13,10,12.76,38.12,0.0,97.51
2022,4,13,11,12.27,33.81,0.0,97.41
2022,4,13,12,11.66,30.38,0.0,97.31
2022,4,13,13,10.99,27.75,0.0,97.19
2022,4,13,14,10.62,26.75,0.0,97.11
2022,4,13,15,10.56,27.5,0.0,97.1
2022,4,13,16,10.74,29.75,0.0,97.1
2022,4,13,17,12.33,39.0,0.0,97.16
2022,4,13,18,14.1,53.12,0.0,97.24
2022,4,13,19,14.95,60.44,0.0,97.33
2022,4,13,20,15.5,66.31,0.0,97.4
2022,4,13,21,15.99,70.56,0.0,97.48
2022,4,13,22,16.3,73.94,0.0,97.5
2022,4,13,23,16.54,76.31,0.0,97.47
2022,4,14,0,16.78,78.81,0.0,97.43
2022,4,14,1,16.97,80.81,0.0,97.39
2022,4,14,2,17.03,81.38,0.01,97.37
2022,4,14,3,17.09,82.44,0.02,97.4
2022,4,14,4,17.15,83.44,0.05,97.43
2022,4,14,5,17.27,85.06,0.09,97.47
2022,4,14,6,17.27,80.75,0.18,97.55
2022,4,14,7,16.11,68.5,0.05,97.63
2022,4,14,8,15.26,58.38,0.04,97.66
2022,4,14,9,14.71,50.88,0.02,97.63
2022,4,14,10,14.28,44.75,0.04,97.58
2022,4,14,11,13.92,39.88,0.02,97.48
2022,4,14,12,13.79,37.25,0.01,97.33
2022,4,14,13,13.73,35.88,0.0,97.2
2022,4,14,14,13.55,35.25,0.0,97.09
2022,4,14,15,13.37,35.81,0.0,97.03
2022,4,14,16,13.31,38.31,0.0,97.07
2022,4,14,17,14.04,44.5,0.0,97.12
2022,4,14,18,15.69,56.5,0.0,97.22
2022,4,14,19,16.11,61.94,0.0,97.32
2022,4,14,20,16.54,67.19,0.0,97.4
2022,4,14,21,16.72,69.94,0.0,97.46
2022,4,14,22,16.72,71.0,0.01,97.51
2022,4,14,23,16.78,72.69,0.03,97.48
2022,4,15,0,16.85,75.38,0.04,97.46
2022,4,15,1,16.85,77.31,0.04,97.43
2022,4,15,2,16.91,78.81,0.04,97.39
2022,4,15,3,16.85,79.5,0.04,97.38
2022,4,15,4,16.72,79.69,0.02,97.38
2022,4,15,5,16.42,79.44,0.02,97.43
2022,4,15,6,16.54,73.06,0.05,97.51
2022,4,15,7,16.17,64.12,0.07,97.58
2022,4,15,8,15.26,54.19,0.04,97.63
2022,4,15,9,14.59,46.81,0.02,97.65
2022,4,15,10,14.1,41.69,0.02,97.58
2022,4,15,11,13.92,38.62,0.03,97.5
2022,4,15,12,13.98,37.06,0.01,97.35
2022,4,15,13,13.92,35.88,0.01,97.22
2022,4,15,14,13.79,35.88,0.01,97.14
2022,4,15,15,13.85,38.12,0.0,97.09
2022,4,15,16,14.1,41.5,0.01,97.14
2022,4,15,17,14.59,47.06,0.01,97.22
2022,4,15,18,15.62,55.81,0.01,97.32
2022,4,15,19,16.24,62.0,0.01,97.41
2022,4,15,20,16.72,65.62,0.02,97.49
2022,4,15,21,17.09,68.31,0.04,97.54
2022,4,15,22,17.33,70.75,0.05,97.53
2022,4,15,23,17.46,72.69,0.09,97.52
2022,4,16,0,17.4,74.94,0.12,97.47
2022,4,16,1,17.27,75.31,0.11,97.41
2022,4,16,2,17.03,75.38,0.1,97.37
2022,4,16,3,16.78,75.62,0.1,97.38
2022,4,16,4,16.6,76.31,0.08,97.43
2022,4,16,5,16.42,77.0,0.12,97.5
2022,4,16,6,16.48,71.75,0.15,97.59
2022,4,16,7,16.24,64.44,0.1,97.65
2022,4,16,8,15.56,55.75,0.06,97.68
2022,4,16,9,15.01,49.38,0.08,97.67
2022,4,16,10,14.77,45.25,0.12,97.61
2022,4,16,11,14.59,41.94,0.11,97.5
2022,4,16,12,14.4,39.88,0.08,97.39
2022,4,16,13,14.34,39.12,0.06,97.26
2022,4,16,14,14.47,39.56,0.05,97.16
2022,4,16,15,14.65,42.75,0.04,97.13
2022,4,16,16,14.89,46.19,0.03,97.16
2022,4,16,17,15.38,51.69,0.01,97.22
2022,4,16,18,16.3,60.06,0.02,97.29
2022,4,16,19,17.03,66.62,0.04,97.38
2022,4,16,20,17.46,71.31,0.06,97.45
2022,4,16,21,17.7,74.56,0.08,97.53
2022,4,16,22,17.82,77.06,0.1,97.53
2022,4,16,23,17.82,78.88,0.15,97.54
2022,4,17,0,17.7,80.12,0.13,97.49
2022,4,17,1,17.33,79.69,0.12,97.41
2022,4,17,2,16.78,77.81,0.07,97.39
2022,4,17,3,16.24,76.0,0.14,97.39
2022,4,17,4,15.81,75.25,0.07,97.43
2022,4,17,5,15.62,75.81,0.07,97.48
2022,4,17,6,15.62,70.62,0.07,97.56
2022,4,17,7,15.32,60.88,0.07,97.62
2022,4,17,8,14.95,53.31,0.05,97.66
2022,4,17,9,14.4,46.94,0.03,97.65
2022,4,17,10,14.04,42.0,0.02,97.56
2022,4,17,11,13.73,38.62,0.01,97.49
2022,4,17,12,13.67,36.81,0.0,97.36
2022,4,17,13,13.67,36.38,0.0,97.24
2022,4,17,14,13.79,37.06,0.0,97.15
2022,4,17,15,13.92,38.75,0.0,97.09
2022,4,17,16,14.04,41.88,0.0,97.09
2022,4,17,17,14.59,48.19,0.0,97.15
2022,4,17,18,15.56,57.5,0.01,97.28
2022,4,17,19,16.48,65.44,0.04,97.39
2022,4,17,20,17.03,70.69,0.07,97.49
2022,4,17,21,17.27,73.5,0.07,97.53
2022,4,17,22,17.58,76.62,0.15,97.58
2022,4,17,23,17.82,79.81,0.18,97.55
2022,4,18,0,18.01,82.19,0.23,97.52
2022,4,18,1,18.01,83.31,0.24,97.49
2022,4,18,2,17.88,83.69,0.18,97.43
2022,4,18,3,17.64,83.56,0.21,97.43
2022,4,18,4,17.27,82.81,0.16,97.45
2022,4,18,5,16.78,82.38,0.14,97.53
2022,4,18,6,16.17,74.94,0.18,97.61
2022,4,18,7,15.2,61.81,0.23,97.68
2022,4,18,8,14.83,54.06,0.29,97.72
2022,4,18,9,14.71,48.75,0.38,97.68
2022,4,18,10,14.59,46.38,0.5,97.64
2022,4,18,11,14.71,45.81,0.39,97.57
2022,4,18,12,14.95,46.38,0.41,97.47
2022,4,18,13,15.26,47.38,0.39,97.38
2022,4,18,14,15.56,49.5,0.43,97.29
2022,4,18,15,15.87,52.75,0.38,97.27
2022,4,18,16,16.11,57.0,0.29,97.3
2022,4,18,17,16.42,62.69,0.23,97.39
2022,4,18,18,17.03,70.25,0.21,97.51
2022,4,18,19,17.33,74.62,0.23,97.6
2022,4,18,20,17.4,76.62,0.21,97.7
2022,4,18,21,17.4,78.0,0.21,97.76
2022,4,18,22,17.27,79.19,0.18,97.78
2022,4,18,23,16.97,79.69,0.16,97.74
2022,4,19,0,16.48,78.56,0.15,97.66
2022,4,19,1,15.93,76.62,0.12,97.61
2022,4,19,2,15.26,74.0,0.06,97.58
2022,4,19,3,14.77,71.44,0.02,97.53
2022,4,19,4,14.4,70.0,0.0,97.56
2022,4,19,5,14.1,69.25,0.0,97.64
2022,4,19,6,13.92,64.88,0.0,97.71
2022,4,19,7,12.82,52.0,0.0,97.79
2022,4,19,8,11.47,39.56,0.0,97.83
2022,4,19,9,11.17,34.5,0.0,97.82
2022,4,19,10,11.11,31.56,0.0,97.75
2022,4,19,11,11.17,29.94,0.0,97.66
2022,4,19,12,11.11,28.62,0.0,97.53
2022,4,19,13,11.05,27.94,0.0,97.43
2022,4,19,14,11.05,28.38,0.0,97.36
2022,4,19,15,11.11,29.94,0.0,97.35
2022,4,19,16,11.35,33.25,0.0,97.41
2022,4,19,17,12.27,40.56,0.0,97.49
2022,4,19,18,13.92,54.12,0.02,97.59
2022,4,19,19,14.22,58.38,0.05,97.68
2022,4,19,20,14.53,61.94,0.07,97.76
2022,4,19,21,14.71,64.62,0.03,97.83
2022,4,19,22,14.53,65.69,0.01,97.84
2022,4,19,23,14.16,65.94,0.0,97.83
2022,4,20,0,13.85,66.75,0.0,97.74
2022,4,20,1,13.55,66.88,0.0,97.69
2022,4,20,2,13.31,67.31,0.0,97.65
2022,4,20,3,13.18,68.12,0.0,97.67
2022,4,20,4,13.0,68.69,0.0,97.69
2022,4,20,5,12.88,69.12,0.0,97.73
2022,4,20,6,12.63,62.12,0.0,97.81
2022,4,20,7,11.72,48.88,0.0,97.87
2022,4,20,8,10.8,37.81,0.0,97.9
2022,4,20,9,10.93,34.38,0.0,97.9
2022,4,20,10,11.17,32.44,0.0,97.83
2022,4,20,11,11.47,31.5,0.0,97.72
2022,4,20,12,11.84,31.25,0.0,97.62
2022,4,20,13,11.96,31.12,0.0,97.48
2022,4,20,14,12.15,31.88,0.0,97.39
2022,4,20,15,12.33,33.75,0.0,97.34
2022,4,20,16,12.63,37.19,0.0,97.36
2022,4,20,17,13.31,43.38,0.0,97.41
2022,4,20,18,14.77,52.75,0.02,97.52
2022,4,20,19,15.26,58.0,0.07,97.63
2022,4,20,20,15.81,62.5,0.12,97.71
2022,4,20,21,16.05,65.69,0.21,97.76
2022,4,20,22,16.05,67.69,0.28,97.8
2022,4,20,23,15.99,69.19,0.28,97.79
2022,4,21,0,15.81,70.25,0.3,97.76
2022,4,21,1,15.62,70.75,0.25,97.69
2022,4,21,2,15.32,70.75,0.2,97.67
2022,4,21,3,15.08,70.94,0.13,97.69
2022,4,21,4,14.83,70.19,0.1,97.71
2022,4,21,5,14.53,69.31,0.06,97.8
2022,4,21,6,14.4,66.0,0.09,97.88
2022,4,21,7,13.85,57.75,0.09,97.94
2022,4,21,8,13.67,50.81,0.12,97.99
2022,4,21,9,13.73,46.44,0.12,97.95
2022,4,21,10,13.73,43.25,0.13,97.87
2022,4,21,11,13.73,41.31,0.15,97.78
2022,4,21,12,13.73,40.56,0.15,97.67
2022,4,21,13,13.67,40.0,0.15,97.56
2022,4,21,14,13.67,41.31,0.11,97.51
2022,4,21,15,13.85,43.88,0.11,97.47
2022,4,21,16,14.22,47.56,0.09,97.48
2022,4,21,17,14.83,53.94,0.11,97.55
2022,4,21,18,15.81,62.56,0.12,97.64
2022,4,21,19,16.36,68.31,0.15,97.72
2022,4,21,20,16.72,72.5,0.19,97.79
2022,4,21,21,16.91,75.69,0.2,97.86
2022,4,21,22,16.91,77.56,0.2,97.86
2022,4,21,23,16.78,78.19,0.19,97.8
2022,4,22,0,16.48,78.12,0.19,97.76
2022,4,22,1,16.11,77.75,0.15,97.67
2022,4,22,2,15.69,76.69,0.14,97.62
2022,4,22,3,15.26,74.88,0.11,97.64
2022,4,22,4,14.95,72.69,0.11,97.67
2022,4,22,5,14.83,71.75,0.16,97.73
2022,4,22,6,15.2,71.69,0.28,97.83
2022,4,22,7,15.08,68.31,0.43,97.92
2022,4,22,8,14.71,64.31,0.65,98.0
2022,4,22,9,14.59,62.12,0.67,98.01
2022,4,22,10,14.53,59.69,0.55,97.99
2022,4,22,11,14.4,56.31,0.43,97.91
2022,4,22,12,14.16,52.31,0.26,97.79
2022,4,22,13,13.98,49.5,0.23,97.62
2022,4,22,14,13.98,48.56,0.27,97.54
2022,4,22,15,14.04,49.94,0.31,97.48
2022,4,22,16,14.47,54.19,0.36,97.49
2022,4,22,17,15.5,63.25,0.37,97.56
2022,4,22,18,16.6,72.31,0.33,97.61
2022,4,22,19,16.6,74.19,0.28,97.68
2022,4,22,20,16.66,75.62,0.24,97.73
2022,4,22,21,17.09,79.56,0.21,97.78
2022,4,22,22,17.82,85.0,0.15,97.78
2022,4,22,23,17.7,86.0,0.1,97.71
2022,4,23,0,17.52,86.25,0.09,97.62
2022,4,23,1,17.27,85.94,0.06,97.55
2022,4,23,2,16.91,84.88,0.05,97.51
2022,4,23,3,16.54,83.62,0.05,97.5
2022,4,23,4,16.05,82.31,0.01,97.54
2022,4,23,5,15.56,81.25,0.01,97.61
2022,4,23,6,15.56,75.62,0.0,97.66
2022,4,23,7,14.53,62.81,0.0,97.71
2022,4,23,8,13.06,49.25,0.0,97.69
2022,4,23,9,12.21,41.0,0.0,97.67
2022,4,23,10,11.78,36.12,0.0,97.6
2022,4,23,11,11.72,33.56,0.0,97.49
2022,4,23,12,11.9,32.69,0.0,97.36
2022,4,23,13,12.02,32.81,0.0,97.24
2022,4,23,14,12.08,34.31,0.01,97.16
2022,4,23,15,12.33,36.62,0.01,97.12
2022,4,23,16,12.76,40.44,0.02,97.16
2022,4,23,17,13.85,47.56,0.02,97.22
2022,4,23,18,15.08,56.56,0.04,97.31
2022,4,23,19,15.99,64.0,0.11,97.41
2022,4,23,20,16.48,68.94,0.2,97.5
2022,4,23,21,16.78,72.38,0.25,97.56
2022,4,23,22,16.97,75.44,0.22,97.56
2022,4,23,23,17.09,77.75,0.17,97.52
2022,4,24,0,17.15,79.5,0.11,97.47
2022,4,24,1,17.09,80.5,0.1,97.41
2022,4,24,2,16.91,80.56,0.11,97.36
2022,4,24,3,16.6,80.19,0.06,97.36
2022,4,24,4,16.24,80.19,0.06,97.41
2022,4,24,5,15.99,79.75,0.04,97.49
2022,4,24,6,15.81,72.75,0.04,97.53
2022,4,24,7,15.01,62.06,0.02,97.59
2022,4,24,8,14.34,53.5,0.01,97.57
2022,4,24,9,13.85,46.88,0.01,97.55
2022,4,24,10,13.61,42.88,0.02,97.52
2022,4,24,11,13.61,41.12,0.06,97.45
2022,4,24,12,13.79,41.81,0.11,97.37
2022,4,24,13,14.04,44.06,0.11,97.27
2022,4,24,14,14.28,46.12,0.09,97.21
2022,4,24,15,14.47,48.19,0.1,97.18
2022,4,24,16,14.53,50.5,0.08,97.22
2022,4,24,17,15.2,56.12,0.04,97.28
2022,4,24,18,16.85,68.75,0.05,97.34
2022,4,24,19,17.21,73.5,0.08,97.4
2022,4,24,20,17.46,77.19,0.13,97.46
2022,4,24,21,17.52,79.31,0.13,97.48
2022,4,24,22,17.52,81.38,0.1,97.5
2022,4,24,23,17.64,83.62,0.06,97.44
2022,4,25,0,17.58,85.31,0.05,97.41
2022,4,25,1,17.46,86.0,0.11,97.36
2022,4,25,2,17.4,86.38,0.22,97.36
2022,4,25,3,17.46,86.38,0.29,97.42
2022,4,25,4,17.46,86.56,0.22,97.46
2022,4,25,5,17.33,85.81,0.21,97.51
2022,4,25,6,17.03,79.25,0.15,97.59
2022,4,25,7,16.24,68.31,0.19,97.63
2022,4,25,8,15.62,59.0,0.21,97.67
2022,4,25,9,15.38,54.0,0.23,97.67
2022,4,25,10,15.32,51.0,0.31,97.6
2022,4,25,11,15.32,48.81,0.43,97.55
2022,4,25,12,15.32,47.94,0.59,97.44
2022,4,25,13,15.44,49.75,0.57,97.38
2022,4,25,14,15.81,53.88,0.66,97.34
2022,4,25,15,16.3,59.25,0.85,97.32
2022,4,25,16,16.85,66.0,1.26,97.38
2022,4,25,17,17.58,74.38,1.88,97.43
2022,4,25,18,18.25,82.06,2.53,97.5
2022,4,25,19,18.49,85.25,3.03,97.53
2022,4,25,20,18.68,86.69,2.94,97.56
2022,4,25,21,18.49,85.56,2.08,97.62
2022,4,25,22,18.62,86.94,1.12,97.63
2022,4,25,23,18.49,87.5,0.62,97.6
2022,4,26,0,18.74,90.12,0.42,97.56
2022,4,26,1,18.55,90.81,0.35,97.53
2022,4,26,2,18.31,91.19,0.25,97.46
2022,4,26,3,18.07,90.62,0.09,97.44
2022,4,26,4,17.82,90.0,0.06,97.46
2022,4,26,5,17.58,89.0,0.05,97.56
2022,4,26,6,17.58,84.44,0.08,97.64
2022,4,26,7,17.03,74.69,0.11,97.7
2022,4,26,8,16.42,64.62,0.17,97.71
2022,4,26,9,16.11,59.19,0.23,97.72
2022,4,26,10,15.93,56.19,0.34,97.69
2022,4,26,11,15.87,55.25,0.42,97.62
2022,4,26,12,15.99,56.19,0.43,97.55
2022,4,26,13,16.3,59.69,0.35,97.48
2022,4,26,14,16.66,63.31,0.32,97.43
2022,4,26,15,16.85,67.62,0.31,97.43
2022,4,26,16,17.15,72.25,0.36,97.46
2022,4,26,17,17.64,77.81,0.5,97.53
2022,4,26,18,17.7,79.88,0.75,97.58
2022,4,26,19,17.58,80.19,0.91,97.63
2022,4,26,20,17.64,82.44,0.7,97.63
2022,4,26,21,18.13,86.0,0.49,97.63
